velocity_calc,error,status,nano,time
15.000233333333336,0.0,0.0,493259252.14285713,2022-12-12 09:56:41
14.999666666666666,0.0,0.0,493417877.64285713,2022-12-12 09:56:42
14.999316666666662,0.0,0.0,493482059.0714286,2022-12-12 09:56:43
15.001000000000005,0.0,0.0,493879267.64285713,2022-12-12 09:56:44
14.9998,0.0,0.0,493467035.2857143,2022-12-12 09:56:45
14.999433333333332,0.0,0.0,493331226.2142857,2022-12-12 09:56:46
15.000233333333338,0.0,0.0,492944101.35714287,2022-12-12 09:56:47
14.999999999999996,0.0,0.0,493015098.7142857,2022-12-12 09:56:48
15.000483333333332,0.0,0.0,492955033.4285714,2022-12-12 09:56:49
14.999333333333336,0.0,0.0,493272507.5714286,2022-12-12 09:56:50
14.999350000000003,0.0,0.0,493097991.7857143,2022-12-12 09:56:51
15.00101666666666,0.0,0.0,493044510.5714286,2022-12-12 09:56:52
14.999983333333333,0.0,0.0,493290718.5,2022-12-12 09:56:53
14.999650000000004,0.0,0.0,493369126.7142857,2022-12-12 09:56:54
14.999683333333326,0.0,0.0,493283951.14285713,2022-12-12 09:56:55
15.000033333333338,0.0,0.0,493750405.7857143,2022-12-12 09:56:56
15.0008,0.0,0.0,493505729.2857143,2022-12-12 09:56:57
14.999,0.0,0.0,493698206.9285714,2022-12-12 09:56:58
14.999816666666664,0.0,0.0,493674326.64285713,2022-12-12 09:56:59
15.000966666666669,0.0,0.0,493068887.85714287,2022-12-12 09:57:00
14.999633333333334,0.0,0.0,493074593.4285714,2022-12-12 09:57:01
14.999583333333334,0.0,0.0,493209651.7142857,2022-12-12 09:57:02
14.999966666666666,0.0,0.0,493166080.2857143,2022-12-12 09:57:03
14.999666666666668,0.0,0.0,493058626.4285714,2022-12-12 09:57:04
15.000100000000002,0.0,0.0,493236711.14285713,2022-12-12 09:57:05
14.999516666666665,0.0,0.0,493146267.2142857,2022-12-12 09:57:06
15.000133333333338,0.0,0.0,493247820.0,2022-12-12 09:57:07
15.00038333333333,0.0,0.0,493280353.7857143,2022-12-12 09:57:08
15.000016666666667,0.0,0.0,493385938.9285714,2022-12-12 09:57:09
14.999133333333331,0.0,0.0,493438494.14285713,2022-12-12 09:57:10
15.00056666666666,0.0,0.0,493857014.85714287,2022-12-12 09:57:11
15.00021666666667,0.0,0.0,493667051.35714287,2022-12-12 09:57:12
14.999816666666664,0.0,0.0,493874926.5,2022-12-12 09:57:13
14.999733333333335,0.0,0.0,493293521.5714286,2022-12-12 09:57:14
15.000383333333332,0.0,0.0,493286551.2857143,2022-12-12 09:57:15
15.000183333333336,0.0,0.0,493210615.9285714,2022-12-12 09:57:16
14.999483333333334,0.0,0.0,493249346.35714287,2022-12-12 09:57:17
14.999533333333332,0.0,0.0,493318346.64285713,2022-12-12 09:57:18
15.000633333333337,0.0,0.0,493193837.2857143,2022-12-12 09:57:19
15.000216666666663,0.0,0.0,493234175.35714287,2022-12-12 09:57:20
14.999466666666669,0.0,0.0,493338923.4285714,2022-12-12 09:57:21
15.000116666666669,0.0,0.0,493386993.9285714,2022-12-12 09:57:22
14.999700000000004,0.0,0.0,493613931.5714286,2022-12-12 09:57:23
15.000049999999998,0.0,0.0,493987255.2142857,2022-12-12 09:57:24
14.999933333333331,0.0,0.0,493680348.35714287,2022-12-12 09:57:25
14.999200000000002,0.0,0.0,494129044.7142857,2022-12-12 09:57:26
15.0003,0.0,0.0,493824970.0714286,2022-12-12 09:57:27
15.000716666666666,0.0,0.0,493857373.5,2022-12-12 09:57:28
14.999750000000002,0.0,0.0,493397556.0,2022-12-12 09:57:29
15.000216666666663,0.0,0.0,493381618.5,2022-12-12 09:57:30
14.999966666666666,0.0,0.0,493466263.2142857,2022-12-12 09:57:31
14.999633333333335,0.0,0.0,493457358.0,2022-12-12 09:57:32
15.00004871794872,0.0,0.0,518225031.0769231,2022-12-12 09:57:33
14.999349999999998,0.0,0.0,493511742.0714286,2022-12-12 09:57:34
14.999816666666671,0.0,0.0,493716717.14285713,2022-12-12 09:57:35
14.99997692307692,0.0,0.0,475926969.9230769,2022-12-12 09:57:36
15.00035,0.0,0.0,493825201.14285713,2022-12-12 09:57:37
14.999616666666668,0.0,0.0,493707674.35714287,2022-12-12 09:57:38
14.999866666666662,0.0,0.0,494003340.4285714,2022-12-12 09:57:39
15.000450000000004,0.0,0.0,493897121.64285713,2022-12-12 09:57:40
14.9998,0.0,0.0,494140018.9285714,2022-12-12 09:57:41
14.99942051282051,0.0,0.0,476318385.5384616,2022-12-12 09:57:42
14.99956666666667,0.0,0.0,493428488.2857143,2022-12-12 09:57:43
15.000349999999996,0.0,0.0,493628643.64285713,2022-12-12 09:57:44
14.999716666666668,0.0,0.0,493608509.35714287,2022-12-12 09:57:45
14.999916666666667,0.0,0.0,493565391.9285714,2022-12-12 09:57:46
15.000116666666662,0.0,0.0,493606253.9285714,2022-12-12 09:57:47
14.999983333333336,0.0,0.0,493540071.9285714,2022-12-12 09:57:48
15.000483333333335,0.0,0.0,493526071.7857143,2022-12-12 09:57:49
14.999633333333332,0.0,0.0,493745465.2142857,2022-12-12 09:57:50
14.999833333333338,0.0,0.0,493753929.2857143,2022-12-12 09:57:51
14.999866666666664,0.0,0.0,493850013.85714287,2022-12-12 09:57:52
15.000516666666668,0.0,0.0,494108602.7142857,2022-12-12 09:57:53
14.998833333333334,0.0,0.0,494240844.64285713,2022-12-12 09:57:54
15.000366666666668,0.0,0.0,494069712.7142857,2022-12-12 09:57:55
14.999716666666664,0.0,0.0,494469238.0714286,2022-12-12 09:57:56
14.9999,0.0,0.0,493829885.2142857,2022-12-12 09:57:57
14.999933333333331,0.0,0.0,493587583.7857143,2022-12-12 09:57:58
14.998783333333332,0.0,0.0,493703907.35714287,2022-12-12 09:57:59
15.001933333333335,0.0,0.0,493597151.4285714,2022-12-12 09:58:00
14.99945,0.0,0.0,493708520.9285714,2022-12-12 09:58:01
14.999633333333335,0.0,0.0,493611677.2857143,2022-12-12 09:58:02
15.000233333333338,0.0,0.0,493654190.14285713,2022-12-12 09:58:03
15.000099999999994,0.0,0.0,493722706.0,2022-12-12 09:58:04
15.000516666666668,0.0,0.0,493905595.4285714,2022-12-12 09:58:05
14.99875,0.0,0.0,494031431.0714286,2022-12-12 09:58:06
15.000416666666666,0.0,0.0,494263216.2857143,2022-12-12 09:58:07
15.0003,0.0,0.0,469033937.6923077,2022-12-12 09:58:08
15.000033333333334,0.0,0.0,494322585.7857143,2022-12-12 09:58:09
14.99857692307692,0.0,0.0,507519761.3076923,2022-12-12 09:58:10
15.000899999999996,0.0,0.0,494794256.35714287,2022-12-12 09:58:11
14.999833333333338,0.0,0.0,493799344.5714286,2022-12-12 09:58:12
15.000600000000002,0.0,0.0,494012530.0,2022-12-12 09:58:13
14.999043589743591,0.0,0.0,468510773.4615384,2022-12-12 09:58:14
15.000166666666662,0.0,0.0,493788740.0,2022-12-12 09:58:15
15.000030769230772,0.0,0.0,468875294.7692308,2022-12-12 09:58:16
14.999950000000002,0.0,0.0,493929512.9285714,2022-12-12 09:58:17
14.999151282051283,0.0,0.0,468751766.4615384,2022-12-12 09:58:18
15.000316666666665,0.0,0.0,493926341.7142857,2022-12-12 09:58:19
14.999983333333336,0.0,0.0,494198766.9285714,2022-12-12 09:58:20
14.999933333333331,0.0,0.0,494200095.0,2022-12-12 09:58:21
14.999799999999995,0.0,0.0,494615567.64285713,2022-12-12 09:58:22
15.000066666666672,0.0,0.0,494618932.7142857,2022-12-12 09:58:23
14.999416666666662,0.0,0.0,494613969.4285714,2022-12-12 09:58:24
15.000733333333333,0.0,0.0,494540470.14285713,2022-12-12 09:58:25
14.998499999999996,0.0,0.0,494293031.64285713,2022-12-12 09:58:26
15.000583333333337,0.0,0.0,494199987.64285713,2022-12-12 09:58:27
14.999416666666669,0.0,0.0,494070650.0,2022-12-12 09:58:28
15.000083333333334,0.0,0.0,493922192.5,2022-12-12 09:58:29
14.999583333333334,0.0,0.0,493977888.0,2022-12-12 09:58:30
14.999983333333327,0.0,0.0,494190473.0,2022-12-12 09:58:31
14.999761538461543,0.0,0.0,465084608.6923077,2022-12-12 09:58:32
15.000866666666669,0.0,0.0,494514006.5714286,2022-12-12 09:58:33
14.999233333333336,0.0,0.0,494301461.14285713,2022-12-12 09:58:34
14.999983333333333,0.0,0.0,494341090.5714286,2022-12-12 09:58:35
15.00095,0.0,0.0,494475232.0714286,2022-12-12 09:58:36
14.999333333333336,0.0,0.0,494788060.9285714,2022-12-12 09:58:37
14.999750000000002,0.0,0.0,494932488.7142857,2022-12-12 09:58:38
15.000833333333333,0.0,0.0,494822863.2857143,2022-12-12 09:58:39
14.999233333333333,0.0,0.0,494313403.7857143,2022-12-12 09:58:40
15.000766666666667,0.0,0.0,494262632.4285714,2022-12-12 09:58:41
14.999516666666665,0.0,0.0,494376587.35714287,2022-12-12 09:58:42
14.999133333333331,0.0,0.0,494246559.85714287,2022-12-12 09:58:43
15.001016666666668,0.0,0.0,494320294.5,2022-12-12 09:58:44
14.999350000000003,0.0,0.0,494379049.0714286,2022-12-12 09:58:45
14.999566666666666,0.0,0.0,494355936.0,2022-12-12 09:58:46
15.00033333333333,0.0,0.0,494290930.7142857,2022-12-12 09:58:47
14.999316666666669,0.0,0.0,494357525.35714287,2022-12-12 09:58:48
15.00146666666667,0.0,0.0,503901105.3076923,2022-12-12 09:58:49
14.998216666666664,0.0,0.0,494499498.5714286,2022-12-12 09:58:50
15.000116666666669,0.0,0.0,494595784.0,2022-12-12 09:58:51
15.00115,0.0,0.0,494616571.0714286,2022-12-12 09:58:52
14.999266666666664,0.0,0.0,495204269.85714287,2022-12-12 09:58:53
14.999633333333335,0.0,0.0,494494308.14285713,2022-12-12 09:58:54
14.999833333333331,0.0,0.0,494303575.64285713,2022-12-12 09:58:55
14.999366666666663,0.0,0.0,494275882.35714287,2022-12-12 09:58:56
15.001616666666663,0.0,0.0,494261716.2142857,2022-12-12 09:58:57
14.998083333333335,0.0,0.0,494289617.4285714,2022-12-12 09:58:58
15.000166666666669,0.0,0.0,494287050.7857143,2022-12-12 09:58:59
15.001466666666664,0.0,0.0,494232805.85714287,2022-12-12 09:59:00
14.998576923076923,0.0,0.0,457598155.6923077,2022-12-12 09:59:01
14.999966666666666,0.0,0.0,494461529.7857143,2022-12-12 09:59:02
14.99961794871795,0.0,0.0,457702623.7692308,2022-12-12 09:59:03
14.9999,0.0,0.0,494627828.0714286,2022-12-12 09:59:04
15.00085,0.0,0.0,494888776.2142857,2022-12-12 09:59:05
14.9987,0.0,0.0,494888283.64285713,2022-12-12 09:59:06
15.000050000000002,0.0,0.0,494944307.0,2022-12-12 09:59:07
15.001116666666665,0.0,0.0,495295410.2857143,2022-12-12 09:59:08
14.998816666666666,0.0,0.0,494496216.5714286,2022-12-12 09:59:09
14.99996666666667,0.0,0.0,494303392.4285714,2022-12-12 09:59:10
15.000633333333331,0.0,0.0,494621458.0714286,2022-12-12 09:59:11
14.999316666666669,0.0,0.0,494390649.9285714,2022-12-12 09:59:12
15.001133333333334,0.0,0.0,494374573.35714287,2022-12-12 09:59:13
14.9986,0.0,0.0,494541748.64285713,2022-12-12 09:59:14
15.000366666666668,0.0,0.0,494524659.4285714,2022-12-12 09:59:15
15.000716666666664,0.0,0.0,494760822.4285714,2022-12-12 09:59:16
14.998266666666664,0.0,0.0,494695322.7857143,2022-12-12 09:59:17
15.000650000000004,0.0,0.0,494801400.2857143,2022-12-12 09:59:18
15.000016666666662,0.0,0.0,494807174.2857143,2022-12-12 09:59:19
14.999800000000004,0.0,0.0,495029311.64285713,2022-12-12 09:59:20
15.000600000000002,0.0,0.0,495338972.7142857,2022-12-12 09:59:21
14.998935897435896,0.0,0.0,493286499.0769231,2022-12-12 09:59:22
15.000616666666662,0.0,0.0,494696665.5,2022-12-12 09:59:23
15.000266666666672,0.0,0.0,494752917.0714286,2022-12-12 09:59:24
14.99945,0.0,0.0,494515537.2142857,2022-12-12 09:59:25
15.000533333333331,0.0,0.0,494723325.5714286,2022-12-12 09:59:26
14.999366666666663,0.0,0.0,494701877.4285714,2022-12-12 09:59:27
15.000733333333338,0.0,0.0,494506989.85714287,2022-12-12 09:59:28
14.999683333333335,0.0,0.0,494560059.0714286,2022-12-12 09:59:29
14.998566666666663,0.0,0.0,494714563.5,2022-12-12 09:59:30
14.999933333333336,0.0,0.0,494793966.4285714,2022-12-12 09:59:31
14.99978333333333,0.0,0.0,494887656.35714287,2022-12-12 09:59:32
15.000749999999996,0.0,0.0,494950523.0,2022-12-12 09:59:33
14.999466666666669,0.0,0.0,495169679.35714287,2022-12-12 09:59:34
15.00061666666667,0.0,0.0,495376876.64285713,2022-12-12 09:59:35
14.999083333333331,0.0,0.0,495367318.35714287,2022-12-12 09:59:36
15.001233333333335,0.0,0.0,494902503.64285713,2022-12-12 09:59:37
14.998866666666668,0.0,0.0,494651723.0,2022-12-12 09:59:38
14.999699999999994,0.0,0.0,494810423.7142857,2022-12-12 09:59:39
15.001083333333336,0.0,0.0,494569480.0,2022-12-12 09:59:40
14.999050000000002,0.0,0.0,494864549.5,2022-12-12 09:59:41
15.000766666666664,0.0,0.0,492542136.0769231,2022-12-12 09:59:42
14.99951666666667,0.0,0.0,494644542.0,2022-12-12 09:59:43
14.999683333333332,0.0,0.0,494809008.5714286,2022-12-12 09:59:44
15.001683333333334,0.0,0.0,494767662.35714287,2022-12-12 09:59:45
14.998033333333336,0.0,0.0,495031143.2857143,2022-12-12 09:59:46
15.000799999999998,0.0,0.0,495369276.7857143,2022-12-12 09:59:47
15.000433333333335,0.0,0.0,495281370.7142857,2022-12-12 09:59:48
14.998916666666668,0.0,0.0,495328631.5714286,2022-12-12 09:59:49
15.001133333333332,0.0,0.0,495644299.5,2022-12-12 09:59:50
14.998550000000003,0.0,0.0,495201615.9285714,2022-12-12 09:59:51
15.000499999999994,0.0,0.0,494781687.4285714,2022-12-12 09:59:52
15.000933333333334,0.0,0.0,494929201.14285713,2022-12-12 09:59:53
14.997966666666663,0.0,0.0,531202747.4615384,2022-12-12 09:59:54
15.00125,0.0,0.0,494826833.7142857,2022-12-12 09:59:55
14.999400000000003,0.0,0.0,494772958.7857143,2022-12-12 09:59:56
15.0001,0.0,0.0,494932665.35714287,2022-12-12 09:59:57
15.000466666666668,0.0,0.0,494837328.64285713,2022-12-12 09:59:58
14.998383333333337,0.0,0.0,495158515.5714286,2022-12-12 09:59:59
15.00213333333333,0.0,0.0,495081543.7142857,2022-12-12 10:00:00
15.000102564102567,0.0,0.0,531584981.38461536,2022-12-12 10:00:01
14.998049999999996,0.0,0.0,495405775.9285714,2022-12-12 10:00:02
15.001916666666665,0.0,0.0,495653508.4285714,2022-12-12 10:00:03
14.998833333333335,0.0,0.0,495701273.5,2022-12-12 10:00:04
15.000283333333332,0.0,0.0,495664736.64285713,2022-12-12 10:00:05
14.999500000000005,0.0,0.0,495027573.5,2022-12-12 10:00:06
14.999216666666666,0.0,0.0,494907151.4285714,2022-12-12 10:00:07
15.001783333333334,0.0,0.0,494927212.35714287,2022-12-12 10:00:08
14.999066666666666,0.0,0.0,494897757.9285714,2022-12-12 10:00:09
14.998683333333332,0.0,0.0,494988342.7857143,2022-12-12 10:00:10
15.001716666666669,0.0,0.0,494988265.14285713,2022-12-12 10:00:11
14.998933333333335,0.0,0.0,495076223.5714286,2022-12-12 10:00:12
15.000766666666664,0.0,0.0,495066193.2857143,2022-12-12 10:00:13
14.999533333333336,0.0,0.0,495153596.2857143,2022-12-12 10:00:14
14.99926666666666,0.0,0.0,495434101.2857143,2022-12-12 10:00:15
15.00086666666667,0.0,0.0,495605077.2142857,2022-12-12 10:00:16
14.998883333333335,0.0,0.0,495696721.5,2022-12-12 10:00:17
15.000216666666663,0.0,0.0,495675273.0,2022-12-12 10:00:18
15.000233333333338,0.0,0.0,495619114.5,2022-12-12 10:00:19
14.999999999999998,0.0,0.0,495153207.85714287,2022-12-12 10:00:20
15.000299999999998,0.0,0.0,495194248.5714286,2022-12-12 10:00:21
14.99836666666667,0.0,0.0,495100323.7857143,2022-12-12 10:00:22
15.00061666666667,0.0,0.0,495094134.5,2022-12-12 10:00:23
15.00008333333333,0.0,0.0,495490906.7857143,2022-12-12 10:00:24
14.999283333333334,0.0,0.0,495118927.85714287,2022-12-12 10:00:25
15.001183333333334,0.0,0.0,495250618.7857143,2022-12-12 10:00:26
14.999083333333331,0.0,0.0,495304743.7857143,2022-12-12 10:00:27
15.000333333333334,0.0,0.0,495283732.2142857,2022-12-12 10:00:28
15.000416666666666,0.0,0.0,495450987.9285714,2022-12-12 10:00:29
14.99885,0.0,0.0,495653532.7142857,2022-12-12 10:00:30
15.000899999999998,0.0,0.0,495765169.7857143,2022-12-12 10:00:31
14.999300000000002,0.0,0.0,495937998.4285714,2022-12-12 10:00:32
15.0003,0.0,0.0,495906721.14285713,2022-12-12 10:00:33
15.0003,0.0,0.0,495427073.5,2022-12-12 10:00:34
14.99973333333334,0.0,0.0,495374299.9285714,2022-12-12 10:00:35
14.999797435897436,0.0,0.0,519989472.61538464,2022-12-12 10:00:36
14.999900000000002,0.0,0.0,495514329.35714287,2022-12-12 10:00:37
14.999599999999996,0.0,0.0,495610939.2857143,2022-12-12 10:00:38
15.000850000000003,0.0,0.0,495492840.5714286,2022-12-12 10:00:39
14.998866666666665,0.0,0.0,495450684.7857143,2022-12-12 10:00:40
15.0009,0.0,0.0,495443818.14285713,2022-12-12 10:00:41
14.999466666666669,0.0,0.0,495459427.85714287,2022-12-12 10:00:42
14.999799999999995,0.0,0.0,495642303.14285713,2022-12-12 10:00:43
15.000533333333337,0.0,0.0,495657259.7142857,2022-12-12 10:00:44
14.999800000000002,0.0,0.0,495933811.64285713,2022-12-12 10:00:45
14.999916666666664,0.0,0.0,496073271.7857143,2022-12-12 10:00:46
14.999833333333331,0.0,0.0,495974751.0,2022-12-12 10:00:47
15.00056666666667,0.0,0.0,495931091.5714286,2022-12-12 10:00:48
14.99981666666667,0.0,0.0,495437739.5714286,2022-12-12 10:00:49
14.999516666666665,0.0,0.0,495555263.0,2022-12-12 10:00:50
14.999533333333332,0.0,0.0,495551428.64285713,2022-12-12 10:00:51
15.0003,0.0,0.0,495459036.64285713,2022-12-12 10:00:52
15.000683333333336,0.0,0.0,495518403.9285714,2022-12-12 10:00:53
14.998716666666668,0.0,0.0,495637307.7857143,2022-12-12 10:00:54
15.000425641025636,0.0,0.0,481790522.61538464,2022-12-12 10:00:55
15.000433333333335,0.0,0.0,495647702.9285714,2022-12-12 10:00:56
14.999583333333335,0.0,0.0,495934996.64285713,2022-12-12 10:00:57
14.999416666666663,0.0,0.0,496015277.4285714,2022-12-12 10:00:58
14.9996,0.0,0.0,496101784.14285713,2022-12-12 10:00:59
15.000516666666666,0.0,0.0,496046527.7857143,2022-12-12 10:01:00
15.0005,0.0,0.0,496354503.85714287,2022-12-12 10:01:01
14.999066666666668,0.0,0.0,496022617.14285713,2022-12-12 10:01:02
15.00043333333333,0.0,0.0,495602941.5714286,2022-12-12 10:01:03
15.00016666666667,0.0,0.0,495758319.7142857,2022-12-12 10:01:04
14.999833333333331,0.0,0.0,495478811.35714287,2022-12-12 10:01:05
14.999316666666669,0.0,0.0,495458527.2142857,2022-12-12 10:01:06
15.000066666666664,0.0,0.0,495674098.14285713,2022-12-12 10:01:07
15.000100000000002,0.0,0.0,495482229.4285714,2022-12-12 10:01:08
15.000316666666665,0.0,0.0,495652781.64285713,2022-12-12 10:01:09
14.999566666666666,0.0,0.0,495609546.35714287,2022-12-12 10:01:10
15.000016666666667,0.0,0.0,495704109.0,2022-12-12 10:01:11
14.999983333333336,0.0,0.0,495825233.64285713,2022-12-12 10:01:12
14.999999999999998,0.0,0.0,495977249.0714286,2022-12-12 10:01:13
14.99945,0.0,0.0,496001697.0,2022-12-12 10:01:14
14.999966666666666,0.0,0.0,496193434.4285714,2022-12-12 10:01:15
15.000133333333336,0.0,0.0,496190693.2142857,2022-12-12 10:01:16
14.99973333333333,0.0,0.0,495569706.35714287,2022-12-12 10:01:17
14.999483333333334,0.0,0.0,495749617.2857143,2022-12-12 10:01:18
15.000533333333331,0.0,0.0,495609940.5714286,2022-12-12 10:01:19
15.000200000000005,0.0,0.0,495610690.35714287,2022-12-12 10:01:20
15.000016666666667,0.0,0.0,495583074.14285713,2022-12-12 10:01:21
14.999283333333334,0.0,0.0,495665236.4285714,2022-12-12 10:01:22
15.000999999999994,0.0,0.0,495850487.9285714,2022-12-12 10:01:23
14.998850000000004,0.0,0.0,495793780.64285713,2022-12-12 10:01:24
14.999633333333332,0.0,0.0,495856731.9285714,2022-12-12 10:01:25
15.000200000000005,0.0,0.0,495944010.7857143,2022-12-12 10:01:26
14.999533333333332,0.0,0.0,496152214.7857143,2022-12-12 10:01:27
15.000983333333336,0.0,0.0,496233231.14285713,2022-12-12 10:01:28
14.99981666666667,0.0,0.0,496279758.4285714,2022-12-12 10:01:29
14.9997,0.0,0.0,496243119.85714287,2022-12-12 10:01:30
15.000650000000004,0.0,0.0,495720603.7142857,2022-12-12 10:01:31
15.000149999999996,0.0,0.0,495769770.4285714,2022-12-12 10:01:32
14.999815384615388,0.0,0.0,478060810.6923077,2022-12-12 10:01:33
15.000016666666664,0.0,0.0,495935639.64285713,2022-12-12 10:01:34
14.99965,0.0,0.0,495761486.0714286,2022-12-12 10:01:35
15.000333333333336,0.0,0.0,495806093.64285713,2022-12-12 10:01:36
15.000316666666665,0.0,0.0,495862779.5714286,2022-12-12 10:01:37
14.99915,0.0,0.0,496005187.0714286,2022-12-12 10:01:38
15.000333333333336,0.0,0.0,495992044.5714286,2022-12-12 10:01:39
14.999983333333333,0.0,0.0,496371374.5,2022-12-12 10:01:40
15.000249999999998,0.0,0.0,496344402.2142857,2022-12-12 10:01:41
14.99945,0.0,0.0,496451650.2857143,2022-12-12 10:01:42
14.999466666666663,0.0,0.0,496368676.2857143,2022-12-12 10:01:43
15.000700000000004,0.0,0.0,489563415.7142857,2022-12-12 10:01:44
15.00015,0.0,0.0,488935101.64285713,2022-12-12 10:01:45
14.99983333333333,0.0,0.0,470640632.5384616,2022-12-12 10:01:46
14.9993,0.0,0.0,489030509.5,2022-12-12 10:01:47
15.000633333333337,0.0,0.0,488941917.14285713,2022-12-12 10:01:48
15.000483333333332,0.0,0.0,488811061.9285714,2022-12-12 10:01:49
14.9986,0.0,0.0,489255661.5714286,2022-12-12 10:01:50
14.999916666666664,0.0,0.0,488964909.7857143,2022-12-12 10:01:51
14.999683333333335,0.0,0.0,489116549.2142857,2022-12-12 10:01:52
15.00023333333333,0.0,0.0,489216900.7857143,2022-12-12 10:01:53
14.999950000000004,0.0,0.0,489169043.7142857,2022-12-12 10:01:54
14.999516666666665,0.0,0.0,489384030.85714287,2022-12-12 10:01:55
15.000483333333335,0.0,0.0,489381361.5,2022-12-12 10:01:56
15.000283333333334,0.0,0.0,489630719.2857143,2022-12-12 10:01:57
14.998916666666664,0.0,0.0,489756325.0714286,2022-12-12 10:01:58
15.000766666666667,0.0,0.0,463163238.0769231,2022-12-12 10:01:59
14.99995,0.0,0.0,489012617.9285714,2022-12-12 10:02:00
14.999233333333336,0.0,0.0,489152709.9285714,2022-12-12 10:02:01
15.0003,0.0,0.0,488932297.64285713,2022-12-12 10:02:02
14.999233333333333,0.0,0.0,489055792.85714287,2022-12-12 10:02:03
15.001183333333334,0.0,0.0,489169164.64285713,2022-12-12 10:02:04
14.999316666666669,0.0,0.0,488995866.5,2022-12-12 10:02:05
14.999666666666666,0.0,0.0,489087925.4285714,2022-12-12 10:02:06
15.000533333333337,0.0,0.0,489221876.4285714,2022-12-12 10:02:07
14.999849999999997,0.0,0.0,489235880.5,2022-12-12 10:02:08
15.000133333333332,0.0,0.0,489696478.5,2022-12-12 10:02:09
14.999083333333337,0.0,0.0,489644362.2857143,2022-12-12 10:02:10
15.000333333333334,0.0,0.0,489695618.0714286,2022-12-12 10:02:11
15.000416666666665,0.0,0.0,489730314.0714286,2022-12-12 10:02:12
14.999250000000002,0.0,0.0,489171381.9285714,2022-12-12 10:02:13
15.000083333333333,0.0,0.0,489090310.2857143,2022-12-12 10:02:14
14.999950000000002,0.0,0.0,489079360.7857143,2022-12-12 10:02:15
15.000366666666665,0.0,0.0,489258844.7857143,2022-12-12 10:02:16
14.999349999999998,0.0,0.0,489099696.14285713,2022-12-12 10:02:17
14.999916666666667,0.0,0.0,489213911.5,2022-12-12 10:02:18
14.999583333333334,0.0,0.0,489154114.5,2022-12-12 10:02:19
15.001016666666668,0.0,0.0,489305090.4285714,2022-12-12 10:02:20
14.999316666666669,0.0,0.0,489304011.7142857,2022-12-12 10:02:21
14.9997,0.0,0.0,489376277.0,2022-12-12 10:02:22
14.999933333333331,0.0,0.0,489552699.64285713,2022-12-12 10:02:23
15.000433333333334,0.0,0.0,489684530.7857143,2022-12-12 10:02:24
14.999750000000002,0.0,0.0,489834871.5,2022-12-12 10:02:25
14.99905,0.0,0.0,490302819.2857143,2022-12-12 10:02:26
15.000283333333329,0.0,0.0,489414466.7857143,2022-12-12 10:02:27
15.000316666666668,0.0,0.0,489372326.0714286,2022-12-12 10:02:28
14.999617948717948,0.0,0.0,459606217.3076923,2022-12-12 10:02:29
14.999816666666671,0.0,0.0,489263813.0,2022-12-12 10:02:30
14.999633333333332,0.0,0.0,489266145.5714286,2022-12-12 10:02:31
14.9999,0.0,0.0,489236679.85714287,2022-12-12 10:02:32
15.001,0.0,0.0,489318321.5,2022-12-12 10:02:33
14.999183333333336,0.0,0.0,489306819.7142857,2022-12-12 10:02:34
15.000133333333334,0.0,0.0,489372528.9285714,2022-12-12 10:02:35
14.999683333333332,0.0,0.0,489493265.0714286,2022-12-12 10:02:36
15.000083333333333,0.0,0.0,489704985.2857143,2022-12-12 10:02:37
15.000266666666672,0.0,0.0,489817626.64285713,2022-12-12 10:02:38
14.99948333333333,0.0,0.0,489906602.7857143,2022-12-12 10:02:39
15.000366666666666,0.0,0.0,489989612.7142857,2022-12-12 10:02:40
15.000416666666668,0.0,0.0,489790098.0714286,2022-12-12 10:02:41
14.999416666666663,0.0,0.0,489327530.0,2022-12-12 10:02:42
15.000733333333333,0.0,0.0,489414694.14285713,2022-12-12 10:02:43
14.999216666666664,0.0,0.0,489343424.7857143,2022-12-12 10:02:44
15.000516666666666,0.0,0.0,489351850.2857143,2022-12-12 10:02:45
14.999166666666667,0.0,0.0,489387854.85714287,2022-12-12 10:02:46
14.999583333333335,0.0,0.0,489398500.5714286,2022-12-12 10:02:47
15.000516666666664,0.0,0.0,489625779.0714286,2022-12-12 10:02:48
14.999933333333331,0.0,0.0,489481335.85714287,2022-12-12 10:02:49
14.999566666666666,0.0,0.0,489584010.2857143,2022-12-12 10:02:50
14.999899999999997,0.0,0.0,489654945.5714286,2022-12-12 10:02:51
15.000383333333335,0.0,0.0,489776975.5714286,2022-12-12 10:02:52
15.00015,0.0,0.0,490132456.85714287,2022-12-12 10:02:53
14.99985,0.0,0.0,490040153.0,2022-12-12 10:02:54
14.999916666666664,0.0,0.0,489614644.85714287,2022-12-12 10:02:55
15.00006666666667,0.0,0.0,489536674.2142857,2022-12-12 10:02:56
15.000366666666668,0.0,0.0,493157296.2142857,2022-12-12 10:02:57
14.998783333333332,0.0,0.0,493224761.5714286,2022-12-12 10:02:58
15.000407692307691,0.0,0.0,452258386.38461536,2022-12-12 10:02:59
15.00075,0.0,0.0,493067061.5,2022-12-12 10:03:00
14.999466666666669,0.0,0.0,493121920.0,2022-12-12 10:03:01
14.999916666666664,0.0,0.0,489839318.2142857,2022-12-12 10:03:02
14.999516666666668,0.0,0.0,493320802.64285713,2022-12-12 10:03:03
15.000899999999998,0.0,0.0,493468293.14285713,2022-12-12 10:03:04
