torque,error,status,nano,time
44.85,0.0,0.0,665182376.0,2022-12-17 14:25:13
42.900000000000006,0.0,0.0,665019320.5,2022-12-17 14:25:14
43.0,0.0,0.0,665166330.0,2022-12-17 14:25:15
44.5,0.0,0.0,665131835.0,2022-12-17 14:25:16
42.15,0.0,0.0,665244105.0,2022-12-17 14:25:17
43.25,0.0,0.0,665235890.0,2022-12-17 14:25:18
43.9,0.0,0.0,665370026.5,2022-12-17 14:25:19
41.8,0.0,0.0,665506818.0,2022-12-17 14:25:20
44.2,0.0,0.0,666150094.5,2022-12-17 14:25:21
42.15,0.0,0.0,665608800.0,2022-12-17 14:25:22
42.5,0.0,0.0,665689817.0,2022-12-17 14:25:23
44.6,0.0,0.0,665856401.5,2022-12-17 14:25:24
41.45,0.0,0.0,665139043.0,2022-12-17 14:25:25
44.95,0.0,0.0,665215079.0,2022-12-17 14:25:26
42.45,0.0,0.0,665273660.5,2022-12-17 14:25:27
42.6,0.0,0.0,665219530.5,2022-12-17 14:25:28
44.25,0.0,0.0,665280944.5,2022-12-17 14:25:29
41.2,0.0,0.0,665252810.0,2022-12-17 14:25:30
44.3,0.0,0.0,665305618.5,2022-12-17 14:25:31
42.6,0.0,0.0,665425838.0,2022-12-17 14:25:32
42.6,0.0,0.0,665477051.0,2022-12-17 14:25:33
44.5,0.0,0.0,665553622.0,2022-12-17 14:25:34
41.95,0.0,0.0,666215481.0,2022-12-17 14:25:35
43.65,0.0,0.0,665789782.0,2022-12-17 14:25:36
43.05,0.0,0.0,665607258.0,2022-12-17 14:25:37
41.8,0.0,0.0,415408003.0,2022-12-17 14:25:38
43.6,0.0,0.0,665349449.0,2022-12-17 14:25:39
42.4,0.0,0.0,665346122.0,2022-12-17 14:25:40
42.2,0.0,0.0,665822652.0,2022-12-17 14:25:41
43.55,0.0,0.0,665320175.5,2022-12-17 14:25:42
42.5,0.0,0.0,665315009.0,2022-12-17 14:25:43
43.75,0.0,0.0,665397855.5,2022-12-17 14:25:44
42.6,0.0,0.0,665542921.0,2022-12-17 14:25:45
42.15,0.0,0.0,665491597.0,2022-12-17 14:25:46
44.1,0.0,0.0,665610589.0,2022-12-17 14:25:47
41.2,0.0,0.0,665789177.0,2022-12-17 14:25:48
43.75,0.0,0.0,666817488.0,2022-12-17 14:25:49
43.45,0.0,0.0,665905239.5,2022-12-17 14:25:50
43.0,0.0,0.0,665941227.5,2022-12-17 14:25:51
44.0,0.0,0.0,665426931.5,2022-12-17 14:25:52
41.9,0.0,0.0,665366690.0,2022-12-17 14:25:53
43.8,0.0,0.0,665413403.5,2022-12-17 14:25:54
42.7,0.0,0.0,665420935.0,2022-12-17 14:25:55
43.05,0.0,0.0,665409872.0,2022-12-17 14:25:56
43.400000000000006,0.0,0.0,665538797.0,2022-12-17 14:25:57
43.0,0.0,0.0,665439616.5,2022-12-17 14:25:58
43.45,0.0,0.0,665609573.0,2022-12-17 14:25:59
43.5,0.0,0.0,665667320.5,2022-12-17 14:26:00
43.4,0.0,0.0,665700350.5,2022-12-17 14:26:01
43.05,0.0,0.0,665844151.0,2022-12-17 14:26:02
43.05,0.0,0.0,666475509.0,2022-12-17 14:26:03
42.5,0.0,0.0,666286830.5,2022-12-17 14:26:04
43.85,0.0,0.0,666041352.0,2022-12-17 14:26:05
42.1,0.0,0.0,665404045.5,2022-12-17 14:26:06
43.3,0.0,0.0,665387568.0,2022-12-17 14:26:07
41.2,0.0,0.0,915547096.0,2022-12-17 14:26:08
41.75,0.0,0.0,665502785.0,2022-12-17 14:26:09
44.75,0.0,0.0,665581142.0,2022-12-17 14:26:10
41.5,0.0,0.0,665495302.0,2022-12-17 14:26:11
43.95,0.0,0.0,665626991.0,2022-12-17 14:26:12
43.55,0.0,0.0,665627900.0,2022-12-17 14:26:13
42.7,0.0,0.0,665754186.0,2022-12-17 14:26:14
44.4,0.0,0.0,665917399.0,2022-12-17 14:26:15
42.150000000000006,0.0,0.0,665955272.5,2022-12-17 14:26:16
43.55,0.0,0.0,666533103.5,2022-12-17 14:26:17
43.1,0.0,0.0,666397490.5,2022-12-17 14:26:18
42.5,0.0,0.0,665628108.0,2022-12-17 14:26:19
44.0,0.0,0.0,665557116.0,2022-12-17 14:26:20
42.5,0.0,0.0,665563954.5,2022-12-17 14:26:21
43.0,0.0,0.0,665541864.0,2022-12-17 14:26:22
43.2,0.0,0.0,665610413.0,2022-12-17 14:26:23
42.6,0.0,0.0,665638336.5,2022-12-17 14:26:24
43.5,0.0,0.0,665530085.5,2022-12-17 14:26:25
43.15,0.0,0.0,665647156.0,2022-12-17 14:26:26
42.45,0.0,0.0,665792503.5,2022-12-17 14:26:27
44.15,0.0,0.0,665933784.0,2022-12-17 14:26:28
42.0,0.0,0.0,666020176.5,2022-12-17 14:26:29
43.15,0.0,0.0,666048523.0,2022-12-17 14:26:30
43.55,0.0,0.0,666594921.5,2022-12-17 14:26:31
41.4,0.0,0.0,416238165.0,2022-12-17 14:26:32
44.65,0.0,0.0,665688806.0,2022-12-17 14:26:33
41.75,0.0,0.0,665624888.5,2022-12-17 14:26:34
43.2,0.0,0.0,665564638.0,2022-12-17 14:26:35
44.150000000000006,0.0,0.0,665660271.5,2022-12-17 14:26:36
41.5,0.0,0.0,665672222.0,2022-12-17 14:26:37
45.4,0.0,0.0,665714584.5,2022-12-17 14:26:38
42.5,0.0,0.0,665782320.5,2022-12-17 14:26:39
43.55,0.0,0.0,665879753.5,2022-12-17 14:26:40
45.1,0.0,0.0,665875623.0,2022-12-17 14:26:41
42.35,0.0,0.0,666515731.0,2022-12-17 14:26:42
45.6,0.0,0.0,666042145.5,2022-12-17 14:26:43
43.9,0.0,0.0,666115109.5,2022-12-17 14:26:44
43.75,0.0,0.0,666229348.5,2022-12-17 14:26:45
46.05,0.0,0.0,665726570.5,2022-12-17 14:26:46
42.95,0.0,0.0,665761254.0,2022-12-17 14:26:47
44.0,0.0,0.0,665653724.0,2022-12-17 14:26:48
44.45,0.0,0.0,665769889.0,2022-12-17 14:26:49
41.95,0.0,0.0,665875273.0,2022-12-17 14:26:50
45.2,0.0,0.0,665760817.5,2022-12-17 14:26:51
41.900000000000006,0.0,0.0,666009250.5,2022-12-17 14:26:52
42.9,0.0,0.0,666010297.5,2022-12-17 14:26:53
44.85,0.0,0.0,666075610.5,2022-12-17 14:26:54
40.8,0.0,0.0,666086235.5,2022-12-17 14:26:55
44.6,0.0,0.0,666205506.0,2022-12-17 14:26:56
42.25,0.0,0.0,666876047.0,2022-12-17 14:26:57
43.2,0.0,0.0,666320789.0,2022-12-17 14:26:58
44.3,0.0,0.0,667184646.0,2022-12-17 14:26:59
41.6,0.0,0.0,665953413.5,2022-12-17 14:27:00
44.95,0.0,0.0,665848311.0,2022-12-17 14:27:01
42.3,0.0,0.0,665959237.0,2022-12-17 14:27:02
43.400000000000006,0.0,0.0,665991968.5,2022-12-17 14:27:03
44.9,0.0,0.0,665882966.5,2022-12-17 14:27:04
43.55,0.0,0.0,665986495.5,2022-12-17 14:27:05
43.3,0.0,0.0,666045443.0,2022-12-17 14:27:06
44.15,0.0,0.0,665935003.0,2022-12-17 14:27:07
42.55,0.0,0.0,666147416.5,2022-12-17 14:27:08
43.900000000000006,0.0,0.0,666255808.5,2022-12-17 14:27:09
43.75,0.0,0.0,666194655.0,2022-12-17 14:27:10
42.5,0.0,0.0,666190987.5,2022-12-17 14:27:11
43.55,0.0,0.0,666502320.0,2022-12-17 14:27:12
43.05,0.0,0.0,666212638.0,2022-12-17 14:27:13
43.25,0.0,0.0,666070988.0,2022-12-17 14:27:14
42.85,0.0,0.0,666130390.0,2022-12-17 14:27:15
42.5,0.0,0.0,665920415.0,2022-12-17 14:27:16
44.3,0.0,0.0,666020624.0,2022-12-17 14:27:17
42.45,0.0,0.0,666133631.0,2022-12-17 14:27:18
43.25,0.0,0.0,666112003.0,2022-12-17 14:27:19
42.95,0.0,0.0,666088469.0,2022-12-17 14:27:20
42.25,0.0,0.0,666150603.5,2022-12-17 14:27:21
43.8,0.0,0.0,666244360.5,2022-12-17 14:27:22
42.5,0.0,0.0,666399053.5,2022-12-17 14:27:23
44.35,0.0,0.0,666441431.5,2022-12-17 14:27:24
43.55,0.0,0.0,666791886.0,2022-12-17 14:27:25
42.5,0.0,0.0,667171812.0,2022-12-17 14:27:26
44.0,0.0,0.0,666608533.5,2022-12-17 14:27:27
42.35,0.0,0.0,666057278.5,2022-12-17 14:27:28
44.0,0.0,0.0,666023018.0,2022-12-17 14:27:29
44.3,0.0,0.0,666162784.5,2022-12-17 14:27:30
42.4,0.0,0.0,666090490.0,2022-12-17 14:27:31
43.85,0.0,0.0,666106108.5,2022-12-17 14:27:32
42.8,0.0,0.0,666307183.5,2022-12-17 14:27:33
43.900000000000006,0.0,0.0,666355164.5,2022-12-17 14:27:34
43.85,0.0,0.0,666331006.0,2022-12-17 14:27:35
42.3,0.0,0.0,666450631.5,2022-12-17 14:27:36
43.8,0.0,0.0,666387213.5,2022-12-17 14:27:37
43.1,0.0,0.0,666467716.0,2022-12-17 14:27:38
42.35,0.0,0.0,666820808.0,2022-12-17 14:27:39
44.35,0.0,0.0,666809892.0,2022-12-17 14:27:40
42.05,0.0,0.0,666907675.0,2022-12-17 14:27:41
43.650000000000006,0.0,0.0,666172643.0,2022-12-17 14:27:42
43.5,0.0,0.0,666224355.0,2022-12-17 14:27:43
41.95,0.0,0.0,666148342.0,2022-12-17 14:27:44
44.1,0.0,0.0,666260131.5,2022-12-17 14:27:45
41.65,0.0,0.0,666215098.5,2022-12-17 14:27:46
43.4,0.0,0.0,666244445.5,2022-12-17 14:27:47
43.35,0.0,0.0,666370989.0,2022-12-17 14:27:48
41.4,0.0,0.0,666347500.5,2022-12-17 14:27:49
44.35,0.0,0.0,666398468.5,2022-12-17 14:27:50
41.5,0.0,0.0,666462334.5,2022-12-17 14:27:51
43.45,0.0,0.0,666487013.0,2022-12-17 14:27:52
43.8,0.0,0.0,667146351.5,2022-12-17 14:27:53
42.150000000000006,0.0,0.0,666464639.0,2022-12-17 14:27:54
45.05,0.0,0.0,666255370.5,2022-12-17 14:27:55
43.150000000000006,0.0,0.0,666108859.0,2022-12-17 14:27:56
44.0,0.0,0.0,666189196.5,2022-12-17 14:27:57
44.150000000000006,0.0,0.0,666236888.5,2022-12-17 14:27:58
42.35,0.0,0.0,666114893.0,2022-12-17 14:27:59
43.3,0.0,0.0,666258094.0,2022-12-17 14:28:00
43.4,0.0,0.0,666206805.0,2022-12-17 14:28:01
41.9,0.0,0.0,666298171.0,2022-12-17 14:28:02
43.75,0.0,0.0,666482925.5,2022-12-17 14:28:03
42.4,0.0,0.0,667016106.0,2022-12-17 14:28:04
42.65,0.0,0.0,667079894.5,2022-12-17 14:28:05
43.85,0.0,0.0,666665981.5,2022-12-17 14:28:06
41.6,0.0,0.0,666754124.0,2022-12-17 14:28:07
44.35,0.0,0.0,666510789.5,2022-12-17 14:28:08
42.1,0.0,0.0,666175872.0,2022-12-17 14:28:09
42.85,0.0,0.0,666303340.5,2022-12-17 14:28:10
44.15,0.0,0.0,666130624.5,2022-12-17 14:28:11
41.05,0.0,0.0,666280066.0,2022-12-17 14:28:12
45.15,0.0,0.0,666294387.0,2022-12-17 14:28:13
42.95,0.0,0.0,666324711.5,2022-12-17 14:28:14
43.35,0.0,0.0,666403011.0,2022-12-17 14:28:15
44.6,0.0,0.0,666492546.0,2022-12-17 14:28:16
41.8,0.0,0.0,666583442.5,2022-12-17 14:28:17
44.150000000000006,0.0,0.0,666565529.0,2022-12-17 14:28:18
43.1,0.0,0.0,666656667.5,2022-12-17 14:28:19
42.5,0.0,0.0,667291222.5,2022-12-17 14:28:20
43.4,0.0,0.0,667334243.0,2022-12-17 14:28:21
42.5,0.0,0.0,666215802.5,2022-12-17 14:28:22
42.3,0.0,0.0,666361917.0,2022-12-17 14:28:23
43.35,0.0,0.0,666427212.0,2022-12-17 14:28:24
41.9,0.0,0.0,666305242.0,2022-12-17 14:28:25
43.400000000000006,0.0,0.0,666265338.5,2022-12-17 14:28:26
42.95,0.0,0.0,666497228.5,2022-12-17 14:28:27
42.150000000000006,0.0,0.0,666382100.5,2022-12-17 14:28:28
44.45,0.0,0.0,666523802.5,2022-12-17 14:28:29
41.5,0.0,0.0,666579057.0,2022-12-17 14:28:30
43.8,0.0,0.0,666591235.0,2022-12-17 14:28:31
41.8,0.0,0.0,916867593.0,2022-12-17 14:28:32
42.55,0.0,0.0,667322175.0,2022-12-17 14:28:33
44.55,0.0,0.0,667945586.0,2022-12-17 14:28:34
41.55,0.0,0.0,667138027.0,2022-12-17 14:28:35
43.650000000000006,0.0,0.0,666421823.0,2022-12-17 14:28:36
42.85,0.0,0.0,666540412.0,2022-12-17 14:28:37
43.2,0.0,0.0,916620023.0,2022-12-17 14:28:38
43.900000000000006,0.0,0.0,666449114.5,2022-12-17 14:28:39
42.1,0.0,0.0,416529148.0,2022-12-17 14:28:40
43.85,0.0,0.0,666476784.0,2022-12-17 14:28:41
43.55,0.0,0.0,666583404.5,2022-12-17 14:28:42
42.35,0.0,0.0,666556073.0,2022-12-17 14:28:43
43.05,0.0,0.0,666744304.0,2022-12-17 14:28:44
41.8,0.0,0.0,916752387.0,2022-12-17 14:28:45
43.2,0.0,0.0,667312645.0,2022-12-17 14:28:46
43.15,0.0,0.0,666881112.0,2022-12-17 14:28:47
42.2,0.0,0.0,667492237.5,2022-12-17 14:28:48
42.85,0.0,0.0,667318507.0,2022-12-17 14:28:49
42.7,0.0,0.0,666554112.5,2022-12-17 14:28:50
42.45,0.0,0.0,666536862.0,2022-12-17 14:28:51
45.3,0.0,0.0,666542170.5,2022-12-17 14:28:52
42.5,0.0,0.0,666405793.5,2022-12-17 14:28:53
44.25,0.0,0.0,666514159.5,2022-12-17 14:28:54
43.45,0.0,0.0,666622191.5,2022-12-17 14:28:55
42.8,0.0,0.0,916712927.0,2022-12-17 14:28:56
44.4,0.0,0.0,666753674.0,2022-12-17 14:28:57
41.35,0.0,0.0,666814227.0,2022-12-17 14:28:58
43.6,0.0,0.0,666978318.0,2022-12-17 14:28:59
42.35,0.0,0.0,667503209.0,2022-12-17 14:29:00
42.2,0.0,0.0,667028478.5,2022-12-17 14:29:01
43.85,0.0,0.0,667096557.0,2022-12-17 14:29:02
41.5,0.0,0.0,666585814.5,2022-12-17 14:29:03
43.900000000000006,0.0,0.0,666496518.5,2022-12-17 14:29:04
42.2,0.0,0.0,666645358.0,2022-12-17 14:29:05
42.65,0.0,0.0,666585310.0,2022-12-17 14:29:06
43.25,0.0,0.0,666617815.5,2022-12-17 14:29:07
42.150000000000006,0.0,0.0,666742575.0,2022-12-17 14:29:08
43.2,0.0,0.0,666661314.0,2022-12-17 14:29:09
43.2,0.0,0.0,666662589.0,2022-12-17 14:29:10
42.3,0.0,0.0,666851318.0,2022-12-17 14:29:11
43.5,0.0,0.0,666933215.0,2022-12-17 14:29:12
43.8,0.0,0.0,667002718.5,2022-12-17 14:29:13
42.7,0.0,0.0,668162116.0,2022-12-17 14:29:14
44.45,0.0,0.0,667040248.0,2022-12-17 14:29:15
42.45,0.0,0.0,667449259.5,2022-12-17 14:29:16
43.3,0.0,0.0,666703557.5,2022-12-17 14:29:17
43.6,0.0,0.0,666645565.5,2022-12-17 14:29:18
42.25,0.0,0.0,666793808.0,2022-12-17 14:29:19
44.45,0.0,0.0,666740660.0,2022-12-17 14:29:20
42.150000000000006,0.0,0.0,666745921.5,2022-12-17 14:29:21
43.3,0.0,0.0,666788337.5,2022-12-17 14:29:22
44.05,0.0,0.0,666793959.5,2022-12-17 14:29:23
42.35,0.0,0.0,666950513.0,2022-12-17 14:29:24
44.25,0.0,0.0,666912018.0,2022-12-17 14:29:25
43.150000000000006,0.0,0.0,667025212.0,2022-12-17 14:29:26
43.5,0.0,0.0,667092216.5,2022-12-17 14:29:27
43.5,0.0,0.0,667194711.0,2022-12-17 14:29:28
42.45,0.0,0.0,667197676.5,2022-12-17 14:29:29
43.0,0.0,0.0,667003718.5,2022-12-17 14:29:30
43.3,0.0,0.0,666808277.0,2022-12-17 14:29:31
41.85,0.0,0.0,667514194.5,2022-12-17 14:29:32
43.55,0.0,0.0,666772941.5,2022-12-17 14:29:33
42.8,0.0,0.0,666897231.0,2022-12-17 14:29:34
42.35,0.0,0.0,666865902.0,2022-12-17 14:29:35
44.35,0.0,0.0,666817518.0,2022-12-17 14:29:36
41.5,0.0,0.0,666917738.0,2022-12-17 14:29:37
43.95,0.0,0.0,667060587.0,2022-12-17 14:29:38
42.1,0.0,0.0,667100677.0,2022-12-17 14:29:39
42.0,0.0,0.0,667229305.5,2022-12-17 14:29:40
44.6,0.0,0.0,667238065.5,2022-12-17 14:29:41
41.8,0.0,0.0,667948994.5,2022-12-17 14:29:42
44.65,0.0,0.0,667340728.0,2022-12-17 14:29:43
43.2,0.0,0.0,667450871.5,2022-12-17 14:29:44
43.4,0.0,0.0,666899582.5,2022-12-17 14:29:45
44.85,0.0,0.0,666839530.0,2022-12-17 14:29:46
42.35,0.0,0.0,666903824.0,2022-12-17 14:29:47
43.25,0.0,0.0,666973227.5,2022-12-17 14:29:48
42.65,0.0,0.0,666846979.0,2022-12-17 14:29:49
42.65,0.0,0.0,666994643.5,2022-12-17 14:29:50
43.5,0.0,0.0,666966522.0,2022-12-17 14:29:51
42.7,0.0,0.0,417154336.0,2022-12-17 14:29:52
43.2,0.0,0.0,917155820.0,2022-12-17 14:29:53
43.45,0.0,0.0,667305983.0,2022-12-17 14:29:54
42.3,0.0,0.0,667387293.5,2022-12-17 14:29:55
43.8,0.0,0.0,667383948.0,2022-12-17 14:29:56
43.150000000000006,0.0,0.0,667512241.0,2022-12-17 14:29:57
42.35,0.0,0.0,667018767.0,2022-12-17 14:29:58
44.55,0.0,0.0,666962223.5,2022-12-17 14:29:59
42.05,0.0,0.0,667072733.5,2022-12-17 14:30:00
44.0,0.0,0.0,666975964.0,2022-12-17 14:30:01
42.55,0.0,0.0,667023006.5,2022-12-17 14:30:02
42.3,0.0,0.0,667028435.5,2022-12-17 14:30:03
45.1,0.0,0.0,667014493.0,2022-12-17 14:30:04
41.15,0.0,0.0,667178921.5,2022-12-17 14:30:05
44.25,0.0,0.0,667251127.0,2022-12-17 14:30:06
42.45,0.0,0.0,667200108.5,2022-12-17 14:30:07
42.4,0.0,0.0,667347830.0,2022-12-17 14:30:08
43.900000000000006,0.0,0.0,667376838.5,2022-12-17 14:30:09
41.45,0.0,0.0,668011254.5,2022-12-17 14:30:10
44.150000000000006,0.0,0.0,667800666.0,2022-12-17 14:30:11
43.5,0.0,0.0,667114238.5,2022-12-17 14:30:12
43.35,0.0,0.0,667041982.0,2022-12-17 14:30:13
43.9,0.0,0.0,667083770.0,2022-12-17 14:30:14
42.35,0.0,0.0,666964142.5,2022-12-17 14:30:15
43.0,0.0,0.0,667056237.0,2022-12-17 14:30:16
42.85,0.0,0.0,667075174.0,2022-12-17 14:30:17
43.25,0.0,0.0,667229883.5,2022-12-17 14:30:18
43.6,0.0,0.0,667259781.5,2022-12-17 14:30:19
43.05,0.0,0.0,667231933.5,2022-12-17 14:30:20
42.75,0.0,0.0,667324747.0,2022-12-17 14:30:21
43.9,0.0,0.0,417477263.0,2022-12-17 14:30:22
42.1,0.0,0.0,667478112.5,2022-12-17 14:30:23
43.1,0.0,0.0,667859032.5,2022-12-17 14:30:24
42.95,0.0,0.0,667435069.5,2022-12-17 14:30:25
42.150000000000006,0.0,0.0,667146877.5,2022-12-17 14:30:26
44.25,0.0,0.0,667116311.5,2022-12-17 14:30:27
42.150000000000006,0.0,0.0,667068425.0,2022-12-17 14:30:28
43.5,0.0,0.0,667170408.0,2022-12-17 14:30:29
43.2,0.0,0.0,667167733.0,2022-12-17 14:30:30
42.2,0.0,0.0,667165827.5,2022-12-17 14:30:31
44.3,0.0,0.0,667308170.0,2022-12-17 14:30:32
41.95,0.0,0.0,667298489.0,2022-12-17 14:30:33
43.05,0.0,0.0,667407369.5,2022-12-17 14:30:34
43.15,0.0,0.0,667506188.0,2022-12-17 14:30:35
41.8,0.0,0.0,667670122.5,2022-12-17 14:30:36
43.75,0.0,0.0,667674720.0,2022-12-17 14:30:37
42.2,0.0,0.0,418795034.0,2022-12-17 14:30:38
42.4,0.0,0.0,667181915.0,2022-12-17 14:30:39
44.05,0.0,0.0,667246938.5,2022-12-17 14:30:40
41.9,0.0,0.0,667199832.0,2022-12-17 14:30:41
42.9,0.0,0.0,667256129.5,2022-12-17 14:30:42
44.0,0.0,0.0,667234697.0,2022-12-17 14:30:43
41.5,0.0,0.0,667316667.5,2022-12-17 14:30:44
44.7,0.0,0.0,667352787.5,2022-12-17 14:30:45
42.15,0.0,0.0,667341748.5,2022-12-17 14:30:46
42.55,0.0,0.0,667470721.0,2022-12-17 14:30:47
43.65,0.0,0.0,667554580.0,2022-12-17 14:30:48
41.0,0.0,0.0,668152754.0,2022-12-17 14:30:49
44.55,0.0,0.0,668168964.5,2022-12-17 14:30:50
41.5,0.0,0.0,668250212.0,2022-12-17 14:30:51
43.1,0.0,0.0,668080189.0,2022-12-17 14:30:52
43.6,0.0,0.0,667302109.5,2022-12-17 14:30:53
42.3,0.0,0.0,667246071.0,2022-12-17 14:30:54
44.6,0.0,0.0,667347248.0,2022-12-17 14:30:55
42.35,0.0,0.0,667416735.0,2022-12-17 14:30:56
42.6,0.0,0.0,667207182.5,2022-12-17 14:30:57
43.05,0.0,0.0,667318327.5,2022-12-17 14:30:58
42.2,0.0,0.0,667401626.5,2022-12-17 14:30:59
43.15,0.0,0.0,667509856.5,2022-12-17 14:31:00
43.25,0.0,0.0,667473682.0,2022-12-17 14:31:01
41.95,0.0,0.0,667595470.0,2022-12-17 14:31:02
43.400000000000006,0.0,0.0,668336037.5,2022-12-17 14:31:03
43.55,0.0,0.0,667744609.5,2022-12-17 14:31:04
42.8,0.0,0.0,667931075.5,2022-12-17 14:31:05
45.1,0.0,0.0,668215293.5,2022-12-17 14:31:06
42.55,0.0,0.0,667537555.0,2022-12-17 14:31:07
45.0,0.0,0.0,667416997.5,2022-12-17 14:31:08
43.6,0.0,0.0,667520228.0,2022-12-17 14:31:09
43.75,0.0,0.0,667552764.5,2022-12-17 14:31:10
45.6,0.0,0.0,667490278.0,2022-12-17 14:31:11
42.9,0.0,0.0,667544481.0,2022-12-17 14:31:12
45.45,0.0,0.0,667633444.5,2022-12-17 14:31:13
43.7,0.0,0.0,667668210.0,2022-12-17 14:31:14
44.1,0.0,0.0,667700939.0,2022-12-17 14:31:15
45.65,0.0,0.0,667803988.5,2022-12-17 14:31:16
43.5,0.0,0.0,667829733.5,2022-12-17 14:31:17
43.900000000000006,0.0,0.0,667982531.0,2022-12-17 14:31:18
43.4,0.0,0.0,668597152.0,2022-12-17 14:31:19
42.8,0.0,0.0,667740081.5,2022-12-17 14:31:20
44.5,0.0,0.0,667701920.0,2022-12-17 14:31:21
42.9,0.0,0.0,667569329.0,2022-12-17 14:31:22
43.150000000000006,0.0,0.0,667592415.5,2022-12-17 14:31:23
43.15,0.0,0.0,667739852.5,2022-12-17 14:31:24
42.0,0.0,0.0,667667215.0,2022-12-17 14:31:25
43.9,0.0,0.0,667609003.0,2022-12-17 14:31:26
43.05,0.0,0.0,667936370.5,2022-12-17 14:31:27
42.45,0.0,0.0,667793170.0,2022-12-17 14:31:28
43.650000000000006,0.0,0.0,667831458.5,2022-12-17 14:31:29
41.8,0.0,0.0,667880875.0,2022-12-17 14:31:30
43.15,0.0,0.0,668490201.0,2022-12-17 14:31:31
42.3,0.0,0.0,668104250.5,2022-12-17 14:31:32
42.1,0.0,0.0,668089100.0,2022-12-17 14:31:33
43.7,0.0,0.0,667625873.0,2022-12-17 14:31:34
41.7,0.0,0.0,667700799.0,2022-12-17 14:31:35
43.5,0.0,0.0,669358984.5,2022-12-17 14:31:36
41.0,0.0,0.0,917949514.0,2022-12-17 14:31:37
42.55,0.0,0.0,667770119.5,2022-12-17 14:31:38
43.9,0.0,0.0,417825422.0,2022-12-17 14:31:39
42.05,0.0,0.0,667927407.0,2022-12-17 14:31:40
43.1,0.0,0.0,667878845.5,2022-12-17 14:31:41
43.7,0.0,0.0,668021032.5,2022-12-17 14:31:42
42.25,0.0,0.0,668026660.5,2022-12-17 14:31:43
44.1,0.0,0.0,668027769.0,2022-12-17 14:31:44
42.85,0.0,0.0,668150398.0,2022-12-17 14:31:45
43.45,0.0,0.0,668606721.0,2022-12-17 14:31:46
43.2,0.0,0.0,667958843.0,2022-12-17 14:31:47
42.45,0.0,0.0,667816779.5,2022-12-17 14:31:48
42.85,0.0,0.0,667884395.5,2022-12-17 14:31:49
43.05,0.0,0.0,667949585.0,2022-12-17 14:31:50
42.65,0.0,0.0,668052332.0,2022-12-17 14:31:51
42.8,0.0,0.0,667810773.5,2022-12-17 14:31:52
42.65,0.0,0.0,667959692.5,2022-12-17 14:31:53
42.6,0.0,0.0,668322922.0,2022-12-17 14:31:54
42.95,0.0,0.0,668058399.0,2022-12-17 14:31:55
41.8,0.0,0.0,667977507.0,2022-12-17 14:31:56
43.45,0.0,0.0,668063726.0,2022-12-17 14:31:57
42.5,0.0,0.0,668044081.5,2022-12-17 14:31:58
42.15,0.0,0.0,668633436.5,2022-12-17 14:31:59
43.1,0.0,0.0,668394390.5,2022-12-17 14:32:00
41.15,0.0,0.0,668135523.5,2022-12-17 14:32:01
44.1,0.0,0.0,667826883.0,2022-12-17 14:32:02
41.85,0.0,0.0,667800971.5,2022-12-17 14:32:03
42.95,0.0,0.0,667851212.5,2022-12-17 14:32:04
42.95,0.0,0.0,667817820.0,2022-12-17 14:32:05
41.25,0.0,0.0,667715581.5,2022-12-17 14:32:06
44.05,0.0,0.0,667922461.0,2022-12-17 14:32:07
41.6,0.0,0.0,667952966.5,2022-12-17 14:32:08
43.0,0.0,0.0,667942241.5,2022-12-17 14:32:09
43.0,0.0,0.0,668194815.5,2022-12-17 14:32:10
41.6,0.0,0.0,668140270.5,2022-12-17 14:32:11
43.400000000000006,0.0,0.0,668209092.0,2022-12-17 14:32:12
42.650000000000006,0.0,0.0,668686575.0,2022-12-17 14:32:13
42.8,0.0,0.0,668704115.5,2022-12-17 14:32:14
43.4,0.0,0.0,667843661.5,2022-12-17 14:32:15
42.55,0.0,0.0,667867614.5,2022-12-17 14:32:16
43.1,0.0,0.0,667850010.0,2022-12-17 14:32:17
43.85,0.0,0.0,667800513.5,2022-12-17 14:32:18
42.25,0.0,0.0,667900445.5,2022-12-17 14:32:19
43.75,0.0,0.0,667873020.0,2022-12-17 14:32:20
42.0,0.0,0.0,667832980.0,2022-12-17 14:32:21
42.4,0.0,0.0,667980081.0,2022-12-17 14:32:22
43.75,0.0,0.0,668024382.5,2022-12-17 14:32:23
40.75,0.0,0.0,668131353.0,2022-12-17 14:32:24
43.7,0.0,0.0,668214672.0,2022-12-17 14:32:25
41.650000000000006,0.0,0.0,668292776.0,2022-12-17 14:32:26
42.3,0.0,0.0,669330698.5,2022-12-17 14:32:27
44.05,0.0,0.0,668134601.0,2022-12-17 14:32:28
41.25,0.0,0.0,667865848.5,2022-12-17 14:32:29
43.85,0.0,0.0,667852499.5,2022-12-17 14:32:30
42.1,0.0,0.0,667890421.0,2022-12-17 14:32:31
42.0,0.0,0.0,667897146.0,2022-12-17 14:32:32
43.5,0.0,0.0,667831000.0,2022-12-17 14:32:33
41.55,0.0,0.0,667898477.0,2022-12-17 14:32:34
42.8,0.0,0.0,417978767.0,2022-12-17 14:32:35
43.3,0.0,0.0,918036363.0,2022-12-17 14:32:36
41.55,0.0,0.0,668111430.5,2022-12-17 14:32:37
43.1,0.0,0.0,668193940.5,2022-12-17 14:32:38
