velocity_calc,status,error,nano,time
15.000084615384612,0.0,0.0,495781314.38461536,2022-12-12 09:52:04
15.000733333333333,0.0,0.0,493792405.4285714,2022-12-12 09:52:05
14.998400000000004,0.0,0.0,490313058.5,2022-12-12 09:52:06
15.000449999999995,0.0,0.0,493880843.7142857,2022-12-12 09:52:07
15.000000000000002,0.0,0.0,494033358.35714287,2022-12-12 09:52:08
14.99985,0.0,0.0,490551861.5714286,2022-12-12 09:52:09
15.000049999999998,0.0,0.0,490471129.4285714,2022-12-12 09:52:10
14.999799999999995,0.0,0.0,494311041.0714286,2022-12-12 09:52:11
15.0003,0.0,0.0,490873399.4285714,2022-12-12 09:52:12
15.000033333333333,0.0,0.0,491007978.14285713,2022-12-12 09:52:13
14.998800000000005,0.0,0.0,493902686.0714286,2022-12-12 09:52:14
15.00106666666667,0.0,0.0,490473802.4285714,2022-12-12 09:52:15
14.99983333333333,0.0,0.0,490370082.35714287,2022-12-12 09:52:16
14.999633333333334,0.0,0.0,490120561.35714287,2022-12-12 09:52:17
14.99976666666667,0.0,0.0,490239395.2857143,2022-12-12 09:52:18
15.000016666666667,0.0,0.0,490208533.5714286,2022-12-12 09:52:19
15.000216666666663,0.0,0.0,490258879.35714287,2022-12-12 09:52:20
15.000383333333332,0.0,0.0,490410895.14285713,2022-12-12 09:52:21
14.99906666666667,0.0,0.0,490357997.7142857,2022-12-12 09:52:22
15.000479487179486,0.0,0.0,488336633.61538464,2022-12-12 09:52:23
14.999883333333338,0.0,0.0,490458576.14285713,2022-12-12 09:52:24
14.999966666666667,0.0,0.0,490827953.35714287,2022-12-12 09:52:25
14.999583333333334,0.0,0.0,490867413.14285713,2022-12-12 09:52:26
15.000383333333335,0.0,0.0,490901829.4285714,2022-12-12 09:52:27
15.000233333333329,0.0,0.0,490471506.0,2022-12-12 09:52:28
15.000138461538464,0.0,0.0,488157156.1538461,2022-12-12 09:52:29
14.99958333333333,0.0,0.0,490403324.14285713,2022-12-12 09:52:30
15.000466666666672,0.0,0.0,490364744.85714287,2022-12-12 09:52:31
14.999949999999997,0.0,0.0,490391448.7142857,2022-12-12 09:52:32
15.000316666666665,0.0,0.0,490396784.0714286,2022-12-12 09:52:33
14.9997,0.0,0.0,490482995.2857143,2022-12-12 09:52:34
14.999300000000002,0.0,0.0,490508256.64285713,2022-12-12 09:52:35
15.00075,0.0,0.0,490629674.85714287,2022-12-12 09:52:36
14.999433333333334,0.0,0.0,490602764.7857143,2022-12-12 09:52:37
14.999350000000003,0.0,0.0,490855773.0714286,2022-12-12 09:52:38
15.00066666666666,0.0,0.0,491008216.5714286,2022-12-12 09:52:39
14.999350000000003,0.0,0.0,490887683.2857143,2022-12-12 09:52:40
15.000533333333337,0.0,0.0,491090816.5,2022-12-12 09:52:41
14.999666666666666,0.0,0.0,491015543.64285713,2022-12-12 09:52:42
14.999166666666662,0.0,0.0,490559741.35714287,2022-12-12 09:52:43
15.000950000000003,0.0,0.0,490533633.2142857,2022-12-12 09:52:44
15.000133333333332,0.0,0.0,490415001.7857143,2022-12-12 09:52:45
14.99955,0.0,0.0,490547564.4285714,2022-12-12 09:52:46
15.00042564102564,0.0,0.0,480691899.2307692,2022-12-12 09:52:47
14.99945,0.0,0.0,490662272.4285714,2022-12-12 09:52:48
15.000783333333334,0.0,0.0,490702473.14285713,2022-12-12 09:52:49
14.999516666666665,0.0,0.0,490721089.64285713,2022-12-12 09:52:50
14.999133333333337,0.0,0.0,490702904.0714286,2022-12-12 09:52:51
15.000299999999998,0.0,0.0,490928033.2857143,2022-12-12 09:52:52
15.000500000000002,0.0,0.0,491217214.14285713,2022-12-12 09:52:53
14.999033333333337,0.0,0.0,491533855.9285714,2022-12-12 09:52:54
15.000383333333328,0.0,0.0,491098351.7142857,2022-12-12 09:52:55
15.000616666666671,0.0,0.0,491250459.9285714,2022-12-12 09:52:56
14.999166666666666,0.0,0.0,490576340.2857143,2022-12-12 09:52:57
15.000466666666668,0.0,0.0,490817088.9285714,2022-12-12 09:52:58
14.9994,0.0,0.0,490743743.9285714,2022-12-12 09:52:59
15.000371794871796,0.0,0.0,519411608.6923077,2022-12-12 09:53:00
14.999683333333332,0.0,0.0,490696870.7142857,2022-12-12 09:53:01
14.998883333333335,0.0,0.0,490715457.7857143,2022-12-12 09:53:02
15.000749999999996,0.0,0.0,490659638.7857143,2022-12-12 09:53:03
14.999994871794872,0.0,0.0,519398441.0769231,2022-12-12 09:53:04
15.000083333333333,0.0,0.0,490899412.14285713,2022-12-12 09:53:05
14.999033333333331,0.0,0.0,491100724.0714286,2022-12-12 09:53:06
14.999866666666662,0.0,0.0,491059830.85714287,2022-12-12 09:53:07
15.000650000000004,0.0,0.0,491365474.7142857,2022-12-12 09:53:08
15.000266666666665,0.0,0.0,491423838.4285714,2022-12-12 09:53:09
14.997916666666669,0.0,0.0,491388559.0714286,2022-12-12 09:53:10
15.00135,0.0,0.0,490760767.14285713,2022-12-12 09:53:11
15.000166666666669,0.0,0.0,490767235.2857143,2022-12-12 09:53:12
14.999483333333334,0.0,0.0,490940369.64285713,2022-12-12 09:53:13
15.000066666666669,0.0,0.0,490839659.2857143,2022-12-12 09:53:14
14.99978333333333,0.0,0.0,490755035.9285714,2022-12-12 09:53:15
14.9999,0.0,0.0,490735030.85714287,2022-12-12 09:53:16
15.000566666666668,0.0,0.0,490877375.35714287,2022-12-12 09:53:17
14.9986,0.0,0.0,490965522.2857143,2022-12-12 09:53:18
15.000683333333328,0.0,0.0,490977068.7857143,2022-12-12 09:53:19
15.000550000000004,0.0,0.0,491014797.5,2022-12-12 09:53:20
14.999,0.0,0.0,491255467.4285714,2022-12-12 09:53:21
15.000166666666669,0.0,0.0,491447506.5,2022-12-12 09:53:22
14.999815384615385,0.0,0.0,516366104.9230769,2022-12-12 09:53:23
15.00033333333333,0.0,0.0,491666209.0,2022-12-12 09:53:24
15.000266666666665,0.0,0.0,491121705.5,2022-12-12 09:53:25
14.998783333333336,0.0,0.0,491022917.5,2022-12-12 09:53:26
15.00106666666667,0.0,0.0,490863959.5,2022-12-12 09:53:27
14.999633333333332,0.0,0.0,491034907.4285714,2022-12-12 09:53:28
14.999683333333332,0.0,0.0,491013145.0714286,2022-12-12 09:53:29
15.000533333333331,0.0,0.0,477251846.84615386,2022-12-12 09:53:30
14.999700000000004,0.0,0.0,491028016.2142857,2022-12-12 09:53:31
15.000283333333329,0.0,0.0,491299478.0714286,2022-12-12 09:53:32
15.000283333333332,0.0,0.0,490997420.14285713,2022-12-12 09:53:33
14.998800000000005,0.0,0.0,491161905.2857143,2022-12-12 09:53:34
15.00105384615384,0.0,0.0,477528674.61538464,2022-12-12 09:53:35
14.998733333333336,0.0,0.0,491669296.35714287,2022-12-12 09:53:36
15.000216666666663,0.0,0.0,491692230.7857143,2022-12-12 09:53:37
14.999733333333335,0.0,0.0,491746500.35714287,2022-12-12 09:53:38
14.99943846153846,0.0,0.0,473949577.1538461,2022-12-12 09:53:39
15.000750000000002,0.0,0.0,491079288.0,2022-12-12 09:53:40
14.999866666666666,0.0,0.0,491069244.85714287,2022-12-12 09:53:41
14.99925,0.0,0.0,491155462.2142857,2022-12-12 09:53:42
15.00018333333334,0.0,0.0,491214027.0714286,2022-12-12 09:53:43
14.999816666666662,0.0,0.0,491211451.7142857,2022-12-12 09:53:44
15.000133333333332,0.0,0.0,491017151.85714287,2022-12-12 09:53:45
14.999516666666668,0.0,0.0,491183364.5714286,2022-12-12 09:53:46
14.999416666666663,0.0,0.0,491245109.5,2022-12-12 09:53:47
15.001616666666663,0.0,0.0,491411116.4285714,2022-12-12 09:53:48
14.999000000000004,0.0,0.0,491591437.7142857,2022-12-12 09:53:49
14.999899999999997,0.0,0.0,491639622.35714287,2022-12-12 09:53:50
14.99893333333333,0.0,0.0,491762982.5714286,2022-12-12 09:53:51
15.000000000000004,0.0,0.0,491834502.14285713,2022-12-12 09:53:52
15.001499999999998,0.0,0.0,491678620.5,2022-12-12 09:53:53
14.998083333333335,0.0,0.0,491364005.5714286,2022-12-12 09:53:54
15.000683333333328,0.0,0.0,491128499.2142857,2022-12-12 09:53:55
15.000400000000004,0.0,0.0,491223460.0,2022-12-12 09:53:56
15.00015,0.0,0.0,491286840.2857143,2022-12-12 09:53:57
15.00015,0.0,0.0,491388408.0,2022-12-12 09:53:58
14.99933333333333,0.0,0.0,491352053.9285714,2022-12-12 09:53:59
15.0003,0.0,0.0,491418503.35714287,2022-12-12 09:54:00
15.000850000000002,0.0,0.0,491516116.0,2022-12-12 09:54:01
14.998316666666664,0.0,0.0,491637890.4285714,2022-12-12 09:54:02
15.00051666666667,0.0,0.0,491582311.7142857,2022-12-12 09:54:03
15.000216666666663,0.0,0.0,491866183.2142857,2022-12-12 09:54:04
14.999466666666669,0.0,0.0,491819905.64285713,2022-12-12 09:54:05
15.000200000000005,0.0,0.0,491886253.0714286,2022-12-12 09:54:06
15.000066666666669,0.0,0.0,492024238.5714286,2022-12-12 09:54:07
15.00003333333333,0.0,0.0,491978778.9285714,2022-12-12 09:54:08
15.000533333333331,0.0,0.0,491567927.85714287,2022-12-12 09:54:09
14.998183333333332,0.0,0.0,491435788.0714286,2022-12-12 09:54:10
15.00151666666667,0.0,0.0,491539693.7142857,2022-12-12 09:54:11
14.999499999999996,0.0,0.0,491576669.2142857,2022-12-12 09:54:12
14.999766666666664,0.0,0.0,491446735.35714287,2022-12-12 09:54:13
15.000100000000003,0.0,0.0,491632189.85714287,2022-12-12 09:54:14
14.99903333333333,0.0,0.0,491687543.0714286,2022-12-12 09:54:15
15.00035,0.0,0.0,491773719.14285713,2022-12-12 09:54:16
14.999933333333331,0.0,0.0,491700348.7142857,2022-12-12 09:54:17
14.999983333333336,0.0,0.0,491933424.14285713,2022-12-12 09:54:18
15.000949999999992,0.0,0.0,491991830.0,2022-12-12 09:54:19
14.999733333333335,0.0,0.0,492096711.0,2022-12-12 09:54:20
15.000083333333333,0.0,0.0,492122554.5,2022-12-12 09:54:21
14.998900000000004,0.0,0.0,491754624.5,2022-12-12 09:54:22
15.000066666666664,0.0,0.0,491801201.2142857,2022-12-12 09:54:23
14.999783333333337,0.0,0.0,491595574.5714286,2022-12-12 09:54:24
14.99985,0.0,0.0,491743793.2142857,2022-12-12 09:54:25
15.0003,0.0,0.0,491660838.85714287,2022-12-12 09:54:26
14.999833333333331,0.0,0.0,491642838.0,2022-12-12 09:54:27
15.00055,0.0,0.0,491712280.7142857,2022-12-12 09:54:28
15.000316666666668,0.0,0.0,491603333.2857143,2022-12-12 09:54:29
14.998983333333332,0.0,0.0,491669179.9285714,2022-12-12 09:54:30
15.000766666666664,0.0,0.0,491769567.64285713,2022-12-12 09:54:31
14.999900000000002,0.0,0.0,491820626.2857143,2022-12-12 09:54:32
14.999941025641023,0.0,0.0,505253728.1538461,2022-12-12 09:54:33
14.999816666666671,0.0,0.0,492198082.7857143,2022-12-12 09:54:34
14.998999999999995,0.0,0.0,492454409.5,2022-12-12 09:54:35
15.000316666666672,0.0,0.0,492360528.5714286,2022-12-12 09:54:36
15.000433333333335,0.0,0.0,491589334.14285713,2022-12-12 09:54:37
14.998583333333327,0.0,0.0,491795761.7857143,2022-12-12 09:54:38
15.000433333333334,0.0,0.0,491644751.4285714,2022-12-12 09:54:39
14.999533333333336,0.0,0.0,491633255.0,2022-12-12 09:54:40
15.001083333333332,0.0,0.0,491680430.0,2022-12-12 09:54:41
14.99975,0.0,0.0,491684028.5,2022-12-12 09:54:42
14.999666666666666,0.0,0.0,491709022.5,2022-12-12 09:54:43
15.000566666666668,0.0,0.0,491740262.2142857,2022-12-12 09:54:44
15.000050000000002,0.0,0.0,491857967.35714287,2022-12-12 09:54:45
14.999316666666669,0.0,0.0,492005878.5,2022-12-12 09:54:46
14.999316666666662,0.0,0.0,492282852.35714287,2022-12-12 09:54:47
15.0003,0.0,0.0,492286890.14285713,2022-12-12 09:54:48
14.999716666666666,0.0,0.0,492237324.0,2022-12-12 09:54:49
15.000016666666667,0.0,0.0,492409041.4285714,2022-12-12 09:54:50
14.999300000000003,0.0,0.0,491918149.9285714,2022-12-12 09:54:51
15.00051666666666,0.0,0.0,491839313.2142857,2022-12-12 09:54:52
15.000616666666668,0.0,0.0,491882641.2857143,2022-12-12 09:54:53
14.999233333333336,0.0,0.0,491699777.9285714,2022-12-12 09:54:54
15.000283333333332,0.0,0.0,491665109.5714286,2022-12-12 09:54:55
14.999816666666664,0.0,0.0,491853801.2142857,2022-12-12 09:54:56
14.999600000000004,0.0,0.0,491832771.7857143,2022-12-12 09:54:57
14.999749999999995,0.0,0.0,491972637.7142857,2022-12-12 09:54:58
14.999866666666666,0.0,0.0,491994008.64285713,2022-12-12 09:54:59
15.000683333333331,0.0,0.0,492088996.5,2022-12-12 09:55:00
14.999983333333336,0.0,0.0,492419816.35714287,2022-12-12 09:55:01
14.99948333333333,0.0,0.0,492321699.2142857,2022-12-12 09:55:02
15.000283333333336,0.0,0.0,492413825.4285714,2022-12-12 09:55:03
15.000566666666662,0.0,0.0,492565084.35714287,2022-12-12 09:55:04
14.999528205128204,0.0,0.0,462914297.84615386,2022-12-12 09:55:05
14.99965,0.0,0.0,491911286.7142857,2022-12-12 09:55:06
14.999916666666664,0.0,0.0,492094632.64285713,2022-12-12 09:55:07
15.00041666666667,0.0,0.0,491924871.4285714,2022-12-12 09:55:08
14.9998,0.0,0.0,491947753.35714287,2022-12-12 09:55:09
14.99936666666667,0.0,0.0,491930073.35714287,2022-12-12 09:55:10
15.000733333333336,0.0,0.0,491976644.64285713,2022-12-12 09:55:11
14.999766666666662,0.0,0.0,492047662.2142857,2022-12-12 09:55:12
15.0004,0.0,0.0,492264936.4285714,2022-12-12 09:55:13
14.998989743589744,0.0,0.0,493994617.7692308,2022-12-12 09:55:14
15.000249999999998,0.0,0.0,492292172.5714286,2022-12-12 09:55:15
15.000900000000003,0.0,0.0,492240000.5,2022-12-12 09:55:16
14.999466666666669,0.0,0.0,492442581.64285713,2022-12-12 09:55:17
14.999483333333334,0.0,0.0,492514400.4285714,2022-12-12 09:55:18
15.000299999999998,0.0,0.0,494198795.2307692,2022-12-12 09:55:19
14.99936666666667,0.0,0.0,492011799.7142857,2022-12-12 09:55:20
15.000566666666668,0.0,0.0,492065034.4285714,2022-12-12 09:55:21
14.99905,0.0,0.0,492145033.5,2022-12-12 09:55:22
15.000133333333334,0.0,0.0,492164617.2142857,2022-12-12 09:55:23
15.0005,0.0,0.0,492137662.0714286,2022-12-12 09:55:24
14.99975,0.0,0.0,492088161.5714286,2022-12-12 09:55:25
15.00045,0.0,0.0,492135571.2142857,2022-12-12 09:55:26
14.99936666666667,0.0,0.0,492148529.5714286,2022-12-12 09:55:27
15.00043333333333,0.0,0.0,492320707.2857143,2022-12-12 09:55:28
15.000766666666667,0.0,0.0,492383539.5,2022-12-12 09:55:29
14.998533333333333,0.0,0.0,492656972.7142857,2022-12-12 09:55:30
15.000466666666668,0.0,0.0,492602146.0,2022-12-12 09:55:31
14.999266666666667,0.0,0.0,492842516.7142857,2022-12-12 09:55:32
15.000316666666668,0.0,0.0,492890032.5,2022-12-12 09:55:33
15.000466666666668,0.0,0.0,492218793.14285713,2022-12-12 09:55:34
14.998966666666664,0.0,0.0,492195988.5714286,2022-12-12 09:55:35
15.00035,0.0,0.0,492352291.0714286,2022-12-12 09:55:36
14.999866666666666,0.0,0.0,492192109.0,2022-12-12 09:55:37
14.999399999999998,0.0,0.0,492158596.5714286,2022-12-12 09:55:38
15.000883333333334,0.0,0.0,492212675.0,2022-12-12 09:55:39
14.999433333333334,0.0,0.0,492233057.85714287,2022-12-12 09:55:40
15.000266666666665,0.0,0.0,492435311.5,2022-12-12 09:55:41
14.999950000000002,0.0,0.0,492391304.9285714,2022-12-12 09:55:42
14.999466666666669,0.0,0.0,492571510.7142857,2022-12-12 09:55:43
15.000616666666664,0.0,0.0,492994812.14285713,2022-12-12 09:55:44
15.000016666666667,0.0,0.0,492709996.2142857,2022-12-12 09:55:45
14.999233333333333,0.0,0.0,492918260.2142857,2022-12-12 09:55:46
14.99985,0.0,0.0,493085823.2857143,2022-12-12 09:55:47
15.000366666666668,0.0,0.0,492438250.9285714,2022-12-12 09:55:48
14.999750000000002,0.0,0.0,492242417.7142857,2022-12-12 09:55:49
14.999449999999996,0.0,0.0,492435787.35714287,2022-12-12 09:55:50
14.999983333333333,0.0,0.0,492423946.4285714,2022-12-12 09:55:51
15.000600000000004,0.0,0.0,492405589.9285714,2022-12-12 09:55:52
15.000683333333336,0.0,0.0,492335514.0714286,2022-12-12 09:55:53
14.999199999999998,0.0,0.0,492441299.85714287,2022-12-12 09:55:54
15.000016666666673,0.0,0.0,492426569.5714286,2022-12-12 09:55:55
15.000499999999995,0.0,0.0,492553414.4285714,2022-12-12 09:55:56
14.999983333333336,0.0,0.0,492637438.0,2022-12-12 09:55:57
14.9991,0.0,0.0,492781462.5,2022-12-12 09:55:58
14.999400000000003,0.0,0.0,492927621.85714287,2022-12-12 09:55:59
15.00048333333333,0.0,0.0,492932703.5714286,2022-12-12 09:56:00
15.000383333333334,0.0,0.0,493172533.85714287,2022-12-12 09:56:01
14.998594871794872,0.0,0.0,491112837.38461536,2022-12-12 09:56:02
15.000366666666665,0.0,0.0,492422965.4285714,2022-12-12 09:56:03
15.00045,0.0,0.0,492480317.5714286,2022-12-12 09:56:04
15.000516666666666,0.0,0.0,492506190.7142857,2022-12-12 09:56:05
14.9986,0.0,0.0,492437686.7857143,2022-12-12 09:56:06
15.00055,0.0,0.0,492621479.85714287,2022-12-12 09:56:07
15.000916666666669,0.0,0.0,492408299.7142857,2022-12-12 09:56:08
14.999033333333331,0.0,0.0,492711003.2142857,2022-12-12 09:56:09
15.000515384615383,0.0,0.0,456047851.2307692,2022-12-12 09:56:10
14.999233333333333,0.0,0.0,493097470.35714287,2022-12-12 09:56:11
15.000266666666668,0.0,0.0,493217889.2857143,2022-12-12 09:56:12
15.000333333333334,0.0,0.0,493022501.4285714,2022-12-12 09:56:13
14.998649999999998,0.0,0.0,493262523.4285714,2022-12-12 09:56:14
15.000700000000004,0.0,0.0,493106547.2857143,2022-12-12 09:56:15
15.00003333333333,0.0,0.0,493290207.0,2022-12-12 09:56:16
14.999733333333332,0.0,0.0,492799711.64285713,2022-12-12 09:56:17
15.000416666666666,0.0,0.0,492701748.14285713,2022-12-12 09:56:18
14.99973333333334,0.0,0.0,492681906.9285714,2022-12-12 09:56:19
15.000366666666665,0.0,0.0,492694759.14285713,2022-12-12 09:56:20
15.00035,0.0,0.0,492757672.2857143,2022-12-12 09:56:21
14.99885,0.0,0.0,492939886.5,2022-12-12 09:56:22
15.001316666666668,0.0,0.0,493062108.7142857,2022-12-12 09:56:23
14.998883333333334,0.0,0.0,493094819.0,2022-12-12 09:56:24
15.000066666666664,0.0,0.0,493004327.7857143,2022-12-12 09:56:25
14.999950000000002,0.0,0.0,493047677.2857143,2022-12-12 09:56:26
15.000016666666664,0.0,0.0,493057049.4285714,2022-12-12 09:56:27
15.000650000000002,0.0,0.0,493205051.2857143,2022-12-12 09:56:28
14.999300000000002,0.0,0.0,493465450.5,2022-12-12 09:56:29
15.000116666666663,0.0,0.0,493764774.85714287,2022-12-12 09:56:30
14.999933333333331,0.0,0.0,493059722.5714286,2022-12-12 09:56:31
14.999400000000003,0.0,0.0,492812189.7142857,2022-12-12 09:56:32
15.0005,0.0,0.0,493024091.0714286,2022-12-12 09:56:33
14.999433333333334,0.0,0.0,492866467.4285714,2022-12-12 09:56:34
14.99943333333334,0.0,0.0,493106451.9285714,2022-12-12 09:56:35
15.000949999999998,0.0,0.0,492808375.9285714,2022-12-12 09:56:36
14.998999999999995,0.0,0.0,492897230.85714287,2022-12-12 09:56:37
14.999633333333335,0.0,0.0,493206129.85714287,2022-12-12 09:56:38
15.000500000000002,0.0,0.0,493111234.4285714,2022-12-12 09:56:39
14.99933333333333,0.0,0.0,493128695.35714287,2022-12-12 09:56:40
15.000233333333336,0.0,0.0,493259252.14285713,2022-12-12 09:56:41
14.999666666666666,0.0,0.0,493417877.64285713,2022-12-12 09:56:42
14.999316666666662,0.0,0.0,493482059.0714286,2022-12-12 09:56:43
15.001000000000005,0.0,0.0,493879267.64285713,2022-12-12 09:56:44
14.9998,0.0,0.0,493467035.2857143,2022-12-12 09:56:45
14.999433333333332,0.0,0.0,493331226.2142857,2022-12-12 09:56:46
15.000233333333338,0.0,0.0,492944101.35714287,2022-12-12 09:56:47
14.999999999999996,0.0,0.0,493015098.7142857,2022-12-12 09:56:48
15.000483333333332,0.0,0.0,492955033.4285714,2022-12-12 09:56:49
14.999333333333336,0.0,0.0,493272507.5714286,2022-12-12 09:56:50
14.999350000000003,0.0,0.0,493097991.7857143,2022-12-12 09:56:51
15.00101666666666,0.0,0.0,493044510.5714286,2022-12-12 09:56:52
14.999983333333333,0.0,0.0,493290718.5,2022-12-12 09:56:53
14.999650000000004,0.0,0.0,493369126.7142857,2022-12-12 09:56:54
14.999683333333326,0.0,0.0,493283951.14285713,2022-12-12 09:56:55
15.000033333333338,0.0,0.0,493750405.7857143,2022-12-12 09:56:56
15.0008,0.0,0.0,493505729.2857143,2022-12-12 09:56:57
14.999,0.0,0.0,493698206.9285714,2022-12-12 09:56:58
14.999816666666664,0.0,0.0,493674326.64285713,2022-12-12 09:56:59
15.000966666666669,0.0,0.0,493068887.85714287,2022-12-12 09:57:00
14.999633333333334,0.0,0.0,493074593.4285714,2022-12-12 09:57:01
14.999583333333334,0.0,0.0,493209651.7142857,2022-12-12 09:57:02
14.999966666666666,0.0,0.0,493166080.2857143,2022-12-12 09:57:03
14.999666666666668,0.0,0.0,493058626.4285714,2022-12-12 09:57:04
15.000100000000002,0.0,0.0,493236711.14285713,2022-12-12 09:57:05
14.999516666666665,0.0,0.0,493146267.2142857,2022-12-12 09:57:06
15.000133333333338,0.0,0.0,493247820.0,2022-12-12 09:57:07
15.00038333333333,0.0,0.0,493280353.7857143,2022-12-12 09:57:08
15.000016666666667,0.0,0.0,493385938.9285714,2022-12-12 09:57:09
14.999133333333331,0.0,0.0,493438494.14285713,2022-12-12 09:57:10
15.00056666666666,0.0,0.0,493857014.85714287,2022-12-12 09:57:11
15.00021666666667,0.0,0.0,493667051.35714287,2022-12-12 09:57:12
14.999816666666664,0.0,0.0,493874926.5,2022-12-12 09:57:13
14.999733333333335,0.0,0.0,493293521.5714286,2022-12-12 09:57:14
15.000383333333332,0.0,0.0,493286551.2857143,2022-12-12 09:57:15
15.000183333333336,0.0,0.0,493210615.9285714,2022-12-12 09:57:16
14.999483333333334,0.0,0.0,493249346.35714287,2022-12-12 09:57:17
14.999533333333332,0.0,0.0,493318346.64285713,2022-12-12 09:57:18
15.000633333333337,0.0,0.0,493193837.2857143,2022-12-12 09:57:19
15.000216666666663,0.0,0.0,493234175.35714287,2022-12-12 09:57:20
14.999466666666669,0.0,0.0,493338923.4285714,2022-12-12 09:57:21
15.000116666666669,0.0,0.0,493386993.9285714,2022-12-12 09:57:22
14.999700000000004,0.0,0.0,493613931.5714286,2022-12-12 09:57:23
15.000049999999998,0.0,0.0,493987255.2142857,2022-12-12 09:57:24
14.999933333333331,0.0,0.0,493680348.35714287,2022-12-12 09:57:25
14.999200000000002,0.0,0.0,494129044.7142857,2022-12-12 09:57:26
15.0003,0.0,0.0,493824970.0714286,2022-12-12 09:57:27
15.000716666666666,0.0,0.0,493857373.5,2022-12-12 09:57:28
14.999750000000002,0.0,0.0,493397556.0,2022-12-12 09:57:29
15.000216666666663,0.0,0.0,493381618.5,2022-12-12 09:57:30
14.999966666666666,0.0,0.0,493466263.2142857,2022-12-12 09:57:31
14.999633333333335,0.0,0.0,493457358.0,2022-12-12 09:57:32
15.00004871794872,0.0,0.0,518225031.0769231,2022-12-12 09:57:33
14.999349999999998,0.0,0.0,493511742.0714286,2022-12-12 09:57:34
14.999816666666671,0.0,0.0,493716717.14285713,2022-12-12 09:57:35
14.99997692307692,0.0,0.0,475926969.9230769,2022-12-12 09:57:36
15.00035,0.0,0.0,493825201.14285713,2022-12-12 09:57:37
14.999616666666668,0.0,0.0,493707674.35714287,2022-12-12 09:57:38
14.999866666666662,0.0,0.0,494003340.4285714,2022-12-12 09:57:39
15.000450000000004,0.0,0.0,493897121.64285713,2022-12-12 09:57:40
14.9998,0.0,0.0,494140018.9285714,2022-12-12 09:57:41
14.99942051282051,0.0,0.0,476318385.5384616,2022-12-12 09:57:42
14.99956666666667,0.0,0.0,493428488.2857143,2022-12-12 09:57:43
15.000349999999996,0.0,0.0,493628643.64285713,2022-12-12 09:57:44
14.999716666666668,0.0,0.0,493608509.35714287,2022-12-12 09:57:45
14.999916666666667,0.0,0.0,493565391.9285714,2022-12-12 09:57:46
15.000116666666662,0.0,0.0,493606253.9285714,2022-12-12 09:57:47
14.999983333333336,0.0,0.0,493540071.9285714,2022-12-12 09:57:48
15.000483333333335,0.0,0.0,493526071.7857143,2022-12-12 09:57:49
14.999633333333332,0.0,0.0,493745465.2142857,2022-12-12 09:57:50
14.999833333333338,0.0,0.0,493753929.2857143,2022-12-12 09:57:51
14.999866666666664,0.0,0.0,493850013.85714287,2022-12-12 09:57:52
15.000516666666668,0.0,0.0,494108602.7142857,2022-12-12 09:57:53
14.998833333333334,0.0,0.0,494240844.64285713,2022-12-12 09:57:54
15.000366666666668,0.0,0.0,494069712.7142857,2022-12-12 09:57:55
14.999716666666664,0.0,0.0,494469238.0714286,2022-12-12 09:57:56
14.9999,0.0,0.0,493829885.2142857,2022-12-12 09:57:57
14.999933333333331,0.0,0.0,493587583.7857143,2022-12-12 09:57:58
14.998783333333332,0.0,0.0,493703907.35714287,2022-12-12 09:57:59
15.001933333333335,0.0,0.0,493597151.4285714,2022-12-12 09:58:00
14.99945,0.0,0.0,493708520.9285714,2022-12-12 09:58:01
14.999633333333335,0.0,0.0,493611677.2857143,2022-12-12 09:58:02
15.000233333333338,0.0,0.0,493654190.14285713,2022-12-12 09:58:03
15.000099999999994,0.0,0.0,493722706.0,2022-12-12 09:58:04
15.000516666666668,0.0,0.0,493905595.4285714,2022-12-12 09:58:05
14.99875,0.0,0.0,494031431.0714286,2022-12-12 09:58:06
15.000416666666666,0.0,0.0,494263216.2857143,2022-12-12 09:58:07
15.0003,0.0,0.0,469033937.6923077,2022-12-12 09:58:08
15.000033333333334,0.0,0.0,494322585.7857143,2022-12-12 09:58:09
14.99857692307692,0.0,0.0,507519761.3076923,2022-12-12 09:58:10
15.000899999999996,0.0,0.0,494794256.35714287,2022-12-12 09:58:11
14.999833333333338,0.0,0.0,493799344.5714286,2022-12-12 09:58:12
15.000600000000002,0.0,0.0,494012530.0,2022-12-12 09:58:13
14.999043589743591,0.0,0.0,468510773.4615384,2022-12-12 09:58:14
15.000166666666662,0.0,0.0,493788740.0,2022-12-12 09:58:15
15.000030769230772,0.0,0.0,468875294.7692308,2022-12-12 09:58:16
14.999950000000002,0.0,0.0,493929512.9285714,2022-12-12 09:58:17
14.999151282051283,0.0,0.0,468751766.4615384,2022-12-12 09:58:18
15.000316666666665,0.0,0.0,493926341.7142857,2022-12-12 09:58:19
14.999983333333336,0.0,0.0,494198766.9285714,2022-12-12 09:58:20
14.999933333333331,0.0,0.0,494200095.0,2022-12-12 09:58:21
14.999799999999995,0.0,0.0,494615567.64285713,2022-12-12 09:58:22
15.000066666666672,0.0,0.0,494618932.7142857,2022-12-12 09:58:23
14.999416666666662,0.0,0.0,494613969.4285714,2022-12-12 09:58:24
15.000733333333333,0.0,0.0,494540470.14285713,2022-12-12 09:58:25
14.998499999999996,0.0,0.0,494293031.64285713,2022-12-12 09:58:26
15.000583333333337,0.0,0.0,494199987.64285713,2022-12-12 09:58:27
